index,best_mlp,best_catboost
217,309.18787,302.9142162450007
218,190.73239,187.64796059658443
219,335.22275,332.433271209713
220,272.2702,230.89700858796823
221,86.58167,99.22530773426388
222,281.73672,279.6903887517392
223,434.77347,416.87831593525516
224,398.05984,366.6784581078118
225,424.4995,396.29423301551105
226,159.70299,170.54213311258331
227,156.8379,166.90662727841755
228,410.67957,408.04553684257826
229,398.05984,366.6784581078118
230,284.50455,300.7128014716973
231,82.673355,82.85491495516885
232,116.40847,134.5825392964107
233,106.830376,116.12696724359466
234,116.437096,123.8479092250991
235,173.80276,171.03798561900567
236,118.14184,111.49546243758869
237,121.45643,115.23670305185806
238,109.79663,126.00215630137882
239,88.822784,94.58218971955012
240,198.04384,203.19628776780974
241,114.98827,156.24648993975993
242,106.7887,119.77544923909227
243,113.91623,122.2812895213101
244,174.61182,174.1162871657525
245,115.73379,109.78716147318119
246,117.51321,109.76144111216112
247,107.667114,121.81639271425593
248,93.2172,97.13988695470653
249,200.37593,205.93672438404428
250,99.75632,96.07820962663891
251,325.90952,314.16107656192935
252,115.08208,116.51497613421452
253,230.33308,225.50250714552976
254,99.98454,105.4649409632469
255,135.01726,142.51071886405725
256,66.52716,68.80264382231766
257,53.868977,57.390379045990585
258,222.28827,210.4958126795685
259,104.16702,108.4823073853398
260,52.53768,58.4503867912988
261,119.608315,122.2305800430889
262,124.75159,122.14456220707993
263,103.65161,106.40930886301052
264,139.78406,143.75655978872692
265,64.726326,68.75382085048099
266,52.037796,59.129270671521
267,234.9474,221.5021133103854
268,104.29581,107.38390401248748
269,50.31637,59.755096682067006
270,123.30938,125.7855357352781
271,123.419716,127.73212128036161
272,99.189766,104.27757580347316
273,139.10661,142.33691442000327
274,72.45434,72.44059820390521
275,49.174572,62.58152247077601
276,260.9938,239.59106916082055
277,102.47816,106.15566624091662
278,51.314873,63.6110017273561
279,121.12826,130.70417991894828
280,121.12826,130.70417991894828
281,47.51127,60.75938755133848
282,301.86996,288.66909673120415
283,117.12755,114.4832808050221
284,204.12477,197.49661124044428
285,160.29143,155.58499959296842
286,164.0997,165.94528618520508
287,132.99312,127.90506918051142
288,123.87839,122.21509498439059
289,181.10332,186.5074807919109
290,297.3213,310.16570153948464
291,76.10761,79.09172721988944
292,209.62085,214.9113319114001
293,162.13075,158.63294918105748
294,167.7398,167.51299259285224
295,135.23454,129.53469570785182
296,123.53359,123.92977019806926
297,182.88077,189.60387896922384
298,305.19302,318.3329092866413
299,74.7247,81.59491827985494
300,356.7607,370.53929115162623
301,366.47543,393.7770817328426
302,235.78369,225.30498962432193
303,356.7607,370.53929115162623
304,147.23766,156.28921249143673
305,355.48624,330.3275068803948
306,201.37543,220.27621878151217
307,141.47252,159.6613720604546
308,70.04635,86.27597549678308
309,103.26403,101.7451522483428
310,68.327065,65.0073270167859
311,51.539734,50.36008443809246
312,99.78182,92.31707447896383
313,98.532936,97.50830660824226
314,103.53884,101.51029109710302
315,65.47172,64.02297116064892
316,48.97562,50.92022595689454
317,101.05713,94.0360987549791
318,97.83407,100.4494198648988
319,106.526596,103.44922751195918
320,63.901726,64.8129102334683
321,42.830906,51.36098118069185
322,123.0893,108.79443952856604
323,102.17486,105.53930816199522
324,272.5125,274.59419422077553
325,164.97038,162.38544161577488
326,106.77298,102.45987242129831
327,165.97372,161.3089665293494
328,191.15636,184.2987671230967
329,163.5123,159.45771627400586
330,116.36108,118.00495184650185
331,106.223465,102.63236830250389
332,116.99603,118.4624586229595
333,87.86404,85.68812052192266
334,89.40708,86.55207935644444
335,113.30043,150.62342821548813
336,103.32218,122.93601313669387
337,112.155304,120.49787733140147
338,171.90279,174.03146456869217
339,112.50718,109.9839944584619
340,113.85524,111.06900879929603
341,103.39111,125.13071500852857
342,91.29124,97.0005852565755
343,197.63298,205.32708035019095
344,103.37386,104.44233952372088
345,143.89212,150.32202508381943
346,72.514984,72.36179021202952
347,53.739582,59.423649491762035
348,257.49033,243.2814658360403
349,107.79786,108.03087744375443
350,53.856754,63.84556202429462
351,126.33452,129.01845926878195
352,126.33452,129.01845926878195
353,104.67841,95.35854324544084
354,58.574013,64.82508311642368
355,138.38089,145.55770875895973
356,32.011234,45.51502410128501
357,108.00696,113.75460901399401
358,150.02596,141.60819928935507
359,79.939575,73.95473660234256
360,59.70842,60.1817620784484
361,229.19463,222.13379609347248
362,108.64597,114.28804771191699
363,58.045364,61.716677126127024
364,128.7799,124.51443698040111
365,131.30159,129.0559823792255
366,103.54938,99.1111882850355
367,321.16962,301.4822030479618
368,117.73083,117.14708807313946
369,236.24187,219.3703221709684
370,81.711075,80.15692509061137
371,80.69936,79.95200845042655
372,119.553215,120.77423728875269
373,78.73565,81.19060150603491
374,65.68228,65.59634960038966
375,85.00572,88.62078867194336
376,82.749344,80.61290841502887
377,80.69936,79.95200845042655
378,61.281696,65.67312210889335
379,82.47942,80.44509918764925
380,192.16486,203.54216285555412
381,205.51471,198.87808610488844
382,254.49092,287.08478835916776
383,67.14581,56.316786843814384
384,137.3998,131.31725102236305
385,137.88826,141.47125428640902
386,214.55466,238.7040178103971
387,208.32416,240.8554458827224
388,107.01468,109.46838293526162
389,215.61229,235.4666303751992
390,62.850834,72.84665932156713
391,109.65428,111.90331955232296
392,148.77446,148.39004037406335
393,75.907524,84.72262920122807
394,111.409004,99.52940623241375
395,78.28771,80.10609703238742
396,110.01446,111.69811252502109
397,110.33261,114.16953165093105
398,150.40019,151.62154178332048
399,107988,93.98732708968237
400,110.53655,102.31505124745672
401,133.92485,134.54823337848484
402,403.25278,425.9772668149344
403,155.38445,159.24119550244905
404,155.98448,130.35062648582607
405,94.11662,73.19005848499546
406,270.67746,294.35661746851656
407,428.2446,414.7841067385998
408,255.56764,265.3673064909008
409,259.1182,260.2239295196523
410,404.6245,424.25773326478657
411,390.8833,381.3844893006858
412,251.92361,249.67707145742224
413,399.59406,424.22655330934685
414,404.6245,424.25773326478657
415,174.66864,177.29359975194143
416,144.89543,144.0684888412393
417,155.40306,146.55562245627834
418,117.260155,112.17765324747506
419,117.962326,112.95731927407701
420,160.09622,164.4537835852425
421,237.32402,253.3912994424361
422,82.63276,73.63624816253923
423,301.4642,299.07760271661573
424,276.94818,290.51168769302785
425,279.5911,286.1086089598914
426,127.2782,130.4438227702692
427,214.3665,203.48914995759878
428,98.06968,89.26346551619713
429,173.46858,177.54235269117748
430,88.7837,89.08329280188559
431,279.36182,281.67079253744305
432,177.28659,177.8737592042537
433,284.1805,286.3027891611
434,73.62375,79.95546524384827
435,74.86214,79.46241685650148
436,116.02942,118.67776655624161
437,77.60323,80.10499461310883
438,85.20867,86.98074485489028
439,74.06239,79.54859839657274
440,73.62375,79.95546524384827
441,75.44129,78.36933789863087
442,203.54071,212.5715598682027
443,199.60591,194.8315443665806
444,249.8731,254.3634407407535
445,58.58368,27.562664782916727
446,142.28589,138.0348578456069
447,123.54498,130.6954321008052
448,213.29327,224.7301239386834
449,217.85614,253.05925208885128
450,108.64153,110.76815473084389
451,212.29314,226.76683923521705
452,67.227196,74.98770052374675
453,84.26204,82.82379004480822
454,43.986645,46.60831219793499
455,209.38908,221.23798979951516
456,206.97916,199.89984764374003
457,260.15167,266.57226105535847
458,63.927586,31.51790499708386
459,137.92284,142.9102639189914
460,126.57501,135.1144925971712
461,214.65337,230.15488732733866
462,221.12837,259.56176184339165
463,112.63052,115.54653921721365
464,212.9696,234.12143427263436
465,71.404175,79.05007101066803
466,76.07568,75.88823175166522
467,40.17667,41.918997107836276
468,42.15154,42.08627302699324
469,103.099686,82.72843192098571
470,62.032616,56.66246891160472
471,159.50809,167.16745993563472
472,40.19151,44.35315709481165
473,78.470024,77.59431456670825
474,77.922226,79.54457078328085
475,121.150276,118.4652760509257
476,79.67278,79.01224374830815
477,64.262146,64.5632632371263
478,84.03895,86.61286959187282
479,79.61433,79.48831738381375
480,77.66033,78.84597321950093
481,62.20402,64.45610470393922
482,79.61433,79.48831738381375
483,325.81595,319.54268033394874
484,290.63397,295.65790167373416
485,320.6074,309.74354979777786
486,130.88089,133.04596136716168
487,219.87703,208.8094624929654
488,89.52009,84.18806581953027
489,175.28401,176.74765416034938
490,81.062904,83.07505157196533
491,313.27408,282.3560890508106
492,180.61946,179.58455020442057
493,336.00543,324.765694512198
494,168.18172,165.24770471852116
495,117.0015,116.85178424800051
496,136.34267,124.86449631877736
497,83.44319,83.58098220068246
498,121.93317,123.18592374438526
499,198.6076,184.23126505255846
500,162.05498,169.6317923744948
501,281.6703,256.9959039841733
502,269.4274,256.5011039643971
503,167.69728,163.66802809296405
504,163.19191,172.42132307381075
505,149.97522,145.05065116726382
506,158.63034,156.23702678728205
507,97.35392,96.67242539948879
508,57.25954,62.24114642347831
509,37.67785,45.919698122450285
510,107.69208,101.68869958468781
511,90.28669,97.45743741359797
512,173.48607,183.2553872150072
513,147.03648,144.69737281140442
514,147.62297,154.25547872338393
515,122.58832,113.66168769561227
516,114.596596,110.02925944187768
517,164.62302,169.53275687880432
518,249.21684,256.4139164472806
519,70.29418,71.59416421858077
520,285.33167,226.09918440273304
521,88756,98.52643842277485
522,283.76584,283.1761794693675
523,435.04114,421.4763221602043
524,402.29312,370.84568916360877
525,427.30045,404.011021734128
526,162.04012,170.11408270058018
527,154.7009,166.91345480270047
528,414.35605,411.45703934819994
529,402.29312,370.84568916360877
530,284.76297,302.47237913178924
531,88.06187,84.81073429825847
532,129.10226,126.27465014499899
533,132.87988,129.03017890036676
534,207.81511,201.4861331274103
535,120.898796,119.68624261597961
536,225.51317,218.7646471985272
537,168.75372,173.96231718456784
538,87.31107,83.29706147591423
539,190.85709,194.85263050428398
540,331.42395,319.7362536464316
541,299.92963,297.7713710671833
542,327.56265,307.829369244869
543,138.53554,135.90245530743846
544,220.06738,209.07140772024104
545,93.19236,87.86697218899349
546,182.44727,177.8604991802506
547,86.59402,88.74407430289807
548,326.3963,307.0645775495468
549,183.77939,182.60129916320807
550,352663,340.2920180565452
551,186.5964,204.06738638035858
552,188.4851,181.07747844656035
553,260.44736,263.91105908328313
554,70.99124,59.25856947906152
555,137697,126.65724178812889
556,135.77354,139.58390354699532
557,213.80325,222.60560354541758
558,193.19325,215.03446878210536
559,104.71813,104.50382590490881
560,214.23259,226.83313567415553
561,61.556904,70.86215416876439
562,109.38338,113.686138963943
563,111.09089,112.94996561919606
564,82.48135,72.13861678728153
565,125.27644,135.35835662777185
566,125.52099,130.06313240263034
567,82.48135,72.13861678728153
568,80.773026,68.90956477034706
569,82.29341,83.26243466987887
570,80.21868,82.27375651534328
571,126.87001,125.16354225376153
572,84.79043,85.2397708153652
573,65.409096,68.21259268524602
574,90.992805,91.51980096223588
575,83.33079,84.08200299191901
576,82.29341,83.26243466987887
577,63.535995,69.28656190231732
578,84.36816,83.06596362147627
579,102.19307,98.71215122812055
580,317.55515,302.5427437395988
581,117.73658,115.94669225666075
582,234.81772,218.68543908451693
583,117.526436,120.68742000680845
584,139.71278,129.31019363319206
585,194.60353,199.99006206174977
586,116.44995,119.56865007517263
587,206.5785,225.99138812609635
588,159.66624,164.06052350230675
589,81.542915,79.67306230134
590,185.12175,193.00930011042487
591,105.51042,96.52060493481508
592,57.378754,65.16555445852418
593,139.02426,148.06550298801517
594,37.82379,45.7657749615862
595,78.6537,82.46703871558088
596,41.18072,46.725230376089115
597,44.23077,46.32120189638076
598,109.03167,89.992410390244
599,63.99247,62.24472325735178
600,164.20685,176.5123372593016
601,44.579357,48.91569751919542
602,110.54618,84.44197926873039
603,135.44432,127.59922922647911
604,240.7022,217.483247970943
605,369.04025,397.7193718256203
606,249.3707,228.49460043715408
607,91.23827,88.46819088913708
608,265.89423,268.5381073301669
609,422.06552,424.284083020686
610,344.5354,345.35385798544485
611,367.54703,359.2999063400948
612,159.50244,163.24686535175897
613,150.97314,166.22427029897244
614,404.1395,397.8115425054136
615,344.5354,345.35385798544485
616,281.09494,297.3277859341131
617,84.227715,83.92755476193543
618,124.823814,119.81184327581832
619,130.76556,124.06814183975621
620,196.47804,194.15633622091354
621,115.182625,116.21060978868613
622,219.93602,210.3705556032199
623,163.48189,171.789718756292
624,84.51071,80.22551684196515
625,182.11626,190.73467585221897
626,98.77321,96.28980831213903
627,62.41411,61.39806361409137
628,44.62886,44.11993642492507
629,99.37206,89.89987383964376
630,92.859535,95.7630539229483
631,100.28467,94.1280803738764
632,55.65202,58.84309763343754
633,36.3517,44.49397463637251
634,109.329865,99.10229171606875
635,93.37593,96.61605931955069
636,201.11751,229.21827065182447
637,190.61415,200.4338872200833
638,248.68904,266.8774517266345
639,61.41246,34.761702287722755
640,137.07219,129.13163286909548
641,130.1473,132.03458865004654
642,221.61633,232.681157952454
643,227.2421,252.12692005433655
644,103.38087,107.42170252816777
645,225.96077,226.48347790810953
646,63.59001,71.12351821772609
647,91.308815,90.21642610348772
648,318.2673,315.6996776982205
649,109.08645,113.8111775205598
650,221.52455,219.4163445187096
651,337.1603,346.49385773543315
652,305.12003,315.5647580636578
653,330.01074,335.5306653583725
654,139.91716,145.75177986453014
655,224.22746,223.11033310981642
656,98.55818,94.64031712180144
657,190.67897,189.97276952013848
658,92.2987,93.46501913104657
659,323.2084,307.7557821502595
660,189.13182,193.09429569457492
661,339.05807,351.6652714526716
662,161.21317,156.72332920079347
663,110.95166,99.63297177635741
664,162.6092,155.8965220961057
665,186.05003,180.03731435116046
666,158.73428,153.96995905211202
667,118.71371,113.82488014501337
668,93.89982,96.01737490051437
669,117.495766,115.39124808550545
670,80.700645,83.69929027468584
671,105.38456,110.26905094700533
672,144.83362,146.38407779182012
673,71.96201,83.468065301852
674,102.94687,100.53185723573188
675,74.49426,79.0980718801643
676,104.98937,110.14422674820594
677,105.52483,112.06428665345334
678,145.66321,149.66723558561125
679,104.93888,91.67976743721738
680,102.94687,100.53185723573188
681,114.71249,106.25025773192078
682,69.951126,74.47086372611784
683,156.13432,163.6760525993102
684,46.796566,51.33333823109729
685,431.31766,484.8785250402707
686,419.49362,434.2962726966998
687,398.32706,347.47428992228924
688,432.23795,383.87501690849786
689,419.49362,434.2962726966998
690,424.4252,467.4565595176018
691,295.25446,314.35533527073585
692,308.20425,331.01514729769224
693,412.16653,437.7098523029872
694,434.85196,390.56456567529494
695,191.79465,206.9743873508722
696,203.08293,203.50799003462703
697,256.44528,272.9524179028874
698,68.18369,55.45305631158931
699,137.98569,133.05930842993257
700,139.28477,147.52495455583107
701,221.98473,243.93369650690155
702,211.33023,239.63170966309167
703,112.82738,111.74333933450998
704,224.30655,242.29603810329
705,66.85673,75.07470290330821
706,121.04919,122.77590060567377
707,128.25133,125.679481324986
708,190.94217,197.77347527518464
709,119.4947,116.84054241398462
710,209.38206,214.71237922453747
711,161.47746,170.51181459367126
712,84.51811,81.49539411720252
713,181.75491,190.06694878154372
714,257.2687,247.01157150683662
715,97.838264,98.97097671406209
716,281.23132,272.9714019536041
717,434.20804,454.4418492835175
718,347.84875,358.8733871530094
719,363.98837,380.5316053520619
720,168.08533,173.85667164682536
721,164.75984,162.58832721253088
722,418.78055,428.6840786220989
723,347.84875,358.8733871530094
724,297.48953,308.64872807775714
725,92.45895,90.8803154027778
726,163.81181,159.72447074930096
727,166.30777,167.79720709006506
728,108.17713,110.16627002630261
729,145.79935,146.79273007878214
730,76.10598,84.19504302628116
731,104.07232,98.46047808798707
732,77.60538,79.25154235965996
733,108.926605,109.6302859947507
734,108.85459,112.67640931953679
735,147.11998,149.9473368104121
736,104.3139,92.69119548551484
737,104.07232,98.46047808798707
738,108.59046,111.33561034097943
739,146.0412,147.35354413035643
740,146.0412,147.35354413035643
741,140.16006,145.81534226799226
742,174.69969,174.11709151814998
743,139.98611,146.87327850267033
744,256.98233,265.9500795723651
745,82.15711,88.29198938154241
746,67.17196,70.03875980410953
747,137.54642,135.877491415059
748,243.88622,224.13816520653813
749,69048,71.60142640423678
750,159.3487,168.72056414675885
751,446.4486,504.12690395485333
752,435.47592,447.442168369299
753,436.9077,367.6110602276358
754,460.20572,426.51219856348234
755,435.47592,447.442168369299
756,443.34915,495.75250237545606
757,313.93893,326.3149745492383
758,338.61465,331.1972009290166
759,419.64725,456.26919708935293
760,450.7339,408.4971826480587
761,153.99373,146.30927010119376
762,169.56091,160.58536493607608
763,342.26785,351.0195290352201
764,345.51962,378.5674375803908
765,219.83539,213.70472596472246
766,342.26785,351.0195290352201
767,142.18288,156.81365413125036
768,354.03787,359.732319886926
769,200.24013,217.74042739569518
770,137.51657,149.84371244670183
771,69.427986,79.38914117432819
772,338.55624,342.8222280726677
773,328.65338,367.03027562557145
774,227.04366,250.0267442919221
775,338.55624,342.8222280726677
776,132.3149,151.96498626461653
777,338.32922,320.3768993557924
778,226277,255.38526291747712
779,124.80751,128.37413466717044
780,67.1855,70.7015113988873
781,344.23782,341.93770567420665
782,343.96228,369.80483401209744
783,230.94878,245.0682038425939
784,344.23782,341.93770567420665
785,137.57928,155.79830988441654
786,351.4253,339.4662134281359
787,202.43956,203.2287750206931
788,129.40598,140.38921980615942
789,64.735886,70.68207605844736
790,140.3499,142.63407701773758
791,79.54112,77.43439047273023
792,100.32839,123.6777419506052
793,104.020195,107.84567342674563
794,97.93112,103.53016822043992
795,103.62468,110.32455562993982
796,157.85585,155.5018199512242
797,107.7907,99.8415559741361
798,108.96223,98.18401637746865
799,95.66758,122.77812569851358
800,80.52413,85.17682779942425
801,180.57399,186.93801422418346
802,98.05164,92.73026491725614
803,57.82863,59.48849898593335
804,150.18639,162.45211609203943
805,40.571167,44.50816178041532
806,251.19797,225.03009449267302
807,152.68217,160.08653491657424
808,172.73099,177.01063804523528
809,152.68217,160.08653491657424
810,357.54257,357.2669385040017
811,355.3662,381.7495571790014
812,235.33102,268.33366027489956
813,357.54257,357.2669385040017
814,140.77144,154.3535930476546
815,368.18155,354.72982383598264
816,237.87144,266.09966757592065
817,134.65283,133.37249315947247
818,75.80032,75.2671507571913
819,167.3273,179.203180264896
820,144.54378,142.07717788880154
821,148.33688,152.84325347265303
822,113.76734,113.18853337505061
823,117.187675,111.86794347727823
824,155.12784,166.2464644387219
825,238.41406,254.1825451177217
826,74.927315,73.34500485210083
827,174.7028,197.29166900680852
828,180.09209,195.67875732854986
829,241.88435,255.7884018085067
830,60.513084,50.63926749804864
831,132.16765,127.40569627228251
832,132.2514,141.5752897164532
833,201.41635,235.12933718411486
834,198.41763,230.5763681210899
835,105.91819,107.06068405862152
836,207.28078,232.77849652828272
837,60.35091,71.20043498468294
838,152.85054,152.2343487312387
839,100.78161,102.19310527560174
840,99.49468,111.71823124725506
841,175.12321,172.189214283914
842,101.34819,102.76155286652374
843,175.38411,177.07929914982356
844,149.79768,147.35535808806662
845,108.40943,107.91568269155778
846,52.63125,62.37008882292048
847,314.0628,297.6745267838596
848,121.44487,117.24836092608598
849,267.84073,268.00018892791377
850,82.486305,84.52689204639591
851,273.46695,251.1071915793882
852,424.04486,426.7605201796405
853,417.7332,417.8653201989846
854,431.08133,426.8844877961137
855,158.74863,153.4341584170495
856,153.06769,151.04953166612086
857,403.37393,406.2299953871834
858,417.7332,417.8653201989846
859,279.3203,287.49637830958727
860,83.35381,84.9330641789445
861,130.84709,129.5761112563314
862,398.87097,414.0795549551822
863,150.78067,153.99069042863266
864,151.46388,124.10525437634169
865,87.99527,68.04235649559632
866,265.47504,285.6819752162919
867,424.51526,402.6566305179131
868,254.28065,258.86186490748605
869,257.20676,251.9168452432623
870,402.64502,414.9497936169678
871,388.8493,373.2935909790008
872,248.97752,242.8982681472271
873,395.77176,412.5262054782652
874,402.64502,414.9497936169678
875,214.53351,220.73579963598672
876,159.84456,161.4784725898853
877,164.19304,170.5196837595713
878,135.38556,132.73687048721695
879,124.80461,127.67811430981033
880,185.48763,193.78786288893298
881,304.73672,328.42090050773163
882,76.5963,83.62736874164693
883,317.50034,311.4787614997184
884,286.15802,291.4723008758301
885,312.3692,308.9824008770797
886,131.61574,133.32871085303373
887,205.9343,207.231224671288
888,92.34918,84.17419350819614
889,172.69856,175.91136851209407
890,85.84116,84.3684112648316
891,305992,281.7214850572235
892,175.17633,179.0294005172003
893,321.43045,323.9241749079082
894,141.05336,145.49409102286367
895,93.91488,93.94017030160634
896,92.76542,107.24254659948383
897,166.0148,163.6572155788051
898,94.136345,99.79622813059709
899,165.29636,168.64335031764472
900,139.60828,140.322371362094
901,99.754845,100.88676479981041
902,382.31946,365.5520353663687
903,384.24786,361.1706333630227
904,349.1001,344.85117653918314
905,395.47836,337.08414735880706
906,421.91412,428.8029437050809
907,420.57724,470.6702227580272
908,292.97678,291.76044196142084
909,314.50085,331.3869817661489
910,415.11438,436.40397065177785
911,429.33078,418.9192167741139
912,128.9081,128.42634742106293
913,398.8635,415.26362841859736
914,148.50783,143.7565201115849
915,151.99101,121.63617745286683
916,87.1261,76.0322511938466
917,267.80933,291.6741987589976
918,421.33722,402.9246190590311
919,262.43552,260.2432037244389
920,241.02528,205.60433202701256
921,397.6886,411.56222494366375
922,387.25037,391.7569113004024
923,263.6421,257.8971338935253
924,389.15317,410.1347592229613
925,397.6886,411.56222494366375
926,385.76248,367.8007858631772
927,389.0544,361.8011423156295
928,352.0174,345.31423404287204
929,390.8829,337.53731949595465
930,427.3003,429.7503642415413
931,424.70132,472.2461945265186
932,299.03357,292.14174115296373
933,312.50522,331.7240482662619
